completed,valid,email,mobile,social,web,age,became_member_on,gender,income,income10K,bogo_10_5_10,bogo_10_7_10,bogo_5_5_5,bogo_5_7_5,discount_10_10_2,discount_10_7_2,discount_20_10_5,discount_7_7_3,informational_0_3_0,informational_0_4_0
0,1,1,1,1,0,52,2017,1,42000,42,0,0,0,0,0,0,0,0,1,0
1,1,1,1,0,1,52,2017,1,42000,42,0,0,0,0,0,1,0,0,0,0
1,1,1,1,0,1,52,2017,1,42000,42,0,0,0,1,0,0,0,0,0,0
1,1,1,1,1,1,52,2017,1,42000,42,0,0,0,0,1,0,0,0,0,0
1,1,1,1,1,1,45,2017,1,75000,75,0,0,1,0,0,0,0,0,0,0
0,1,1,1,0,1,45,2017,1,75000,75,0,0,0,0,0,1,0,0,0,0
0,1,1,1,1,1,45,2017,1,75000,75,0,0,0,0,0,0,0,1,0,0
0,1,1,1,1,0,41,2018,2,40000,40,0,1,0,0,0,0,0,0,0,0
0,1,1,1,0,1,41,2018,2,40000,40,0,0,0,1,0,0,0,0,0,0
0,1,1,1,1,1,41,2018,2,40000,40,0,0,0,0,1,0,0,0,0,0
0,1,1,1,1,1,118,2018,0,0,0,0,0,0,0,1,0,0,0,0,0
1,1,1,1,0,1,118,2018,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,1,1,0,1,118,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,1,1,1,50,2015,1,48000,48,0,0,1,0,0,0,0,0,0,0
1,1,1,1,1,1,50,2015,1,48000,48,0,0,0,0,1,0,0,0,0,0
1,1,1,1,0,1,50,2015,1,48000,48,0,0,0,1,0,0,0,0,0,0
1,1,1,1,1,1,50,2015,1,48000,48,1,0,0,0,0,0,0,0,0,0
1,1,1,1,1,0,50,2015,1,48000,48,0,1,0,0,0,0,0,0,0,0
1,1,1,0,0,1,23,2016,1,45000,45,0,0,0,0,0,0,1,0,0,0
1,1,1,1,1,1,23,2016,1,45000,45,0,0,0,0,1,0,0,0,0,0
0,1,1,1,1,1,23,2016,1,45000,45,1,0,0,0,0,0,0,0,0,0
0,1,1,1,0,1,23,2016,1,45000,45,0,0,0,0,0,0,0,0,0,1
0,1,1,1,1,0,118,2018,0,0,0,0,1,0,0,0,0,0,0,0,0
0,1,1,1,1,1,118,2018,0,0,0,0,0,1,0,0,0,0,0,0,0
0,1,1,1,1,1,118,2018,0,0,0,0,0,0,0,0,0,0,1,0,0
0,1,1,1,0,1,118,2018,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,1,0,0,1,118,2018,0,0,0,0,0,0,0,0,0,1,0,0,0
1,1,1,1,1,1,58,2016,2,117000,117,0,0,1,0,0,0,0,0,0,0
1,1,1,1,1,1,58,2016,2,117000,117,0,0,0,0,0,0,0,1,0,0
0,1,1,1,0,1,58,2016,2,117000,117,0,0,0,0,0,0,0,0,0,1
1,1,1,1,1,1,58,2016,2,117000,117,0,0,0,0,1,0,0,0,0,0
0,1,1,1,1,0,58,2016,2,117000,117,0,0,0,0,0,0,0,0,1,0
0,1,1,1,1,0,46,2018,1,64000,64,0,0,0,0,0,0,0,0,1,0
0,1,1,1,1,1,46,2018,1,64000,64,0,0,1,0,0,0,0,0,0,0
0,1,1,1,1,1,46,2018,1,64000,64,1,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,46,2018,1,64000,64,0,0,0,0,0,0,0,1,0,0
1,1,1,1,1,0,54,2017,2,68000,68,0,1,0,0,0,0,0,0,0,0
1,1,1,0,0,1,54,2017,2,68000,68,0,0,0,0,0,0,1,0,0,0
1,1,1,1,0,1,54,2017,2,68000,68,0,0,0,0,0,1,0,0,0,0
1,1,1,1,0,1,54,2017,2,68000,68,0,0,0,1,0,0,0,0,0,0
0,1,1,1,0,1,87,2016,1,92000,92,0,0,0,0,0,0,0,0,0,1
1,1,1,1,1,1,87,2016,1,92000,92,1,0,0,0,0,0,0,0,0,0
0,1,1,1,1,0,87,2016,1,92000,92,0,0,0,0,0,0,0,0,1,0
1,1,1,0,0,1,87,2016,1,92000,92,0,0,0,0,0,0,1,0,0,0
1,1,1,1,1,0,61,2016,1,83000,83,0,1,0,0,0,0,0,0,0,0
1,1,1,1,1,1,61,2016,1,83000,83,0,0,0,0,1,0,0,0,0,0
1,1,1,1,0,1,61,2016,1,83000,83,0,0,0,1,0,0,0,0,0,0
0,1,1,1,1,0,61,2016,1,83000,83,0,0,0,0,0,0,0,0,1,0
1,1,1,1,1,1,68,2017,1,76000,76,0,0,0,0,0,0,0,1,0,0
1,1,1,1,0,1,68,2017,1,76000,76,0,0,0,0,0,1,0,0,0,0
1,1,1,1,1,1,68,2017,1,76000,76,0,0,1,0,0,0,0,0,0,0
0,1,1,0,0,1,68,2017,1,76000,76,0,0,0,0,0,0,1,0,0,0
1,1,1,1,1,1,52,2015,1,116000,116,0,0,0,0,0,0,0,1,0,0
1,1,1,1,1,1,52,2015,1,116000,116,0,0,1,0,0,0,0,0,0,0
0,1,1,1,1,0,52,2015,1,116000,116,0,0,0,0,0,0,0,0,1,0
0,1,1,0,0,1,118,2017,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1,1,1,0,1,118,2017,0,0,0,0,0,0,1,0,0,0,0,0,0
1,1,1,1,1,1,118,2017,0,0,0,0,0,0,0,1,0,0,0,0,0
0,1,1,1,1,1,118,2017,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1,1,1,1,0,118,2017,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1,1,1,0,1,48,2014,2,94000,94,0,0,0,1,0,0,0,0,0,0
0,1,1,1,0,1,48,2014,2,94000,94,0,0,0,0,0,0,0,0,0,1
1,1,1,1,1,1,48,2014,2,94000,94,1,0,0,0,0,0,0,0,0,0
0,1,1,1,1,1,118,2017,0,0,0,0,0,0,0,1,0,0,0,0,0
0,1,1,0,0,1,118,2017,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1,1,1,0,1,118,2017,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,1,1,1,1,118,2017,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1,1,1,0,1,118,2017,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,1,0,1,118,2017,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,1,1,1,0,118,2017,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,1,1,1,1,118,2017,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1,1,0,0,1,118,2017,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1,1,1,0,1,56,2014,2,47000,47,0,0,0,0,0,1,0,0,0,0
1,1,1,1,1,1,56,2014,2,47000,47,0,0,0,0,1,0,0,0,0,0
1,1,1,1,1,1,56,2014,2,47000,47,0,0,0,0,0,0,0,1,0,0
0,1,1,1,1,0,19,2018,2,37000,37,0,1,0,0,0,0,0,0,0,0
0,1,1,1,0,1,19,2018,2,37000,37,0,0,0,1,0,0,0,0,0,0
1,1,1,1,1,1,19,2018,2,37000,37,0,0,1,0,0,0,0,0,0,0
0,1,1,1,0,1,19,2018,2,37000,37,0,0,0,0,0,1,0,0,0,0
0,1,1,1,1,1,19,2018,2,37000,37,0,0,0,0,0,0,0,1,0,0
0,1,1,1,0,1,71,2017,1,68000,68,0,0,0,0,0,0,0,0,0,1
1,1,1,1,0,1,71,2017,1,68000,68,0,0,0,0,0,1,0,0,0,0
1,1,1,1,0,1,71,2017,1,68000,68,0,0,0,1,0,0,0,0,0,0
1,1,1,1,1,1,41,2017,2,38000,38,0,0,0,0,0,0,0,1,0,0
0,1,1,1,0,1,41,2017,2,38000,38,0,0,0,0,0,0,0,0,0,1
1,1,1,1,1,0,41,2017,2,38000,38,0,1,0,0,0,0,0,0,0,0
0,1,1,1,0,1,65,2017,1,75000,75,0,0,0,0,0,0,0,0,0,1
1,1,1,1,1,1,65,2017,1,75000,75,1,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,65,2017,1,75000,75,0,0,0,0,1,0,0,0,0,0
0,1,1,1,1,0,36,2017,2,41000,41,0,1,0,0,0,0,0,0,0,0
0,1,1,1,1,0,36,2017,2,41000,41,0,0,0,0,0,0,0,0,1,0
0,1,1,1,0,1,36,2017,2,41000,41,0,0,0,1,0,0,0,0,0,0
0,1,1,1,1,1,19,2018,1,65000,65,0,0,1,0,0,0,0,0,0,0
0,1,1,1,0,1,19,2018,1,65000,65,0,0,0,0,0,1,0,0,0,0
0,1,1,1,0,1,19,2018,1,65000,65,0,0,0,1,0,0,0,0,0,0
0,1,1,1,0,1,53,2017,3,100000,100,0,0,0,0,0,0,0,0,0,1
1,1,1,1,0,1,53,2017,3,100000,100,0,0,0,0,0,1,0,0,0,0
1,1,1,1,1,1,53,2017,3,100000,100,0,0,1,0,0,0,0,0,0,0
0,1,1,1,0,1,47,2017,1,70000,70,0,0,0,0,0,0,0,0,0,1
0,1,1,1,1,1,47,2017,1,70000,70,1,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,47,2017,1,70000,70,0,0,1,0,0,0,0,0,0,0
1,1,1,1,1,1,47,2017,1,70000,70,0,0,0,0,0,0,0,1,0,0
1,1,1,1,1,1,47,2017,1,70000,70,0,0,0,0,1,0,0,0,0,0
0,1,1,1,0,1,57,2016,1,30000,30,0,0,0,0,0,0,0,0,0,1
0,1,1,1,0,1,57,2016,1,30000,30,0,0,0,0,0,1,0,0,0,0
0,1,1,1,1,0,57,2016,1,30000,30,0,1,0,0,0,0,0,0,0,0
1,1,1,0,0,1,57,2016,1,30000,30,0,0,0,0,0,0,1,0,0,0
0,1,1,1,0,1,74,2014,2,35000,35,0,0,0,0,0,0,0,0,0,1
0,1,1,1,0,1,74,2014,2,35000,35,0,0,0,1,0,0,0,0,0,0
0,1,1,0,0,1,74,2014,2,35000,35,0,0,0,0,0,0,1,0,0,0
0,1,1,1,1,1,74,2014,2,35000,35,0,0,0,0,1,0,0,0,0,0
1,1,1,1,1,0,56,2016,1,75000,75,0,1,0,0,0,0,0,0,0,0
0,1,1,1,0,1,56,2016,1,75000,75,0,0,0,0,0,0,0,0,0,1
0,1,1,0,0,1,56,2016,1,75000,75,0,0,0,0,0,0,1,0,0,0
1,1,1,1,0,1,56,2016,1,75000,75,0,0,0,0,0,1,0,0,0,0
0,1,1,1,1,0,56,2016,1,75000,75,0,0,0,0,0,0,0,0,1,0
1,1,1,1,1,1,75,2015,2,92000,92,0,0,0,0,1,0,0,0,0,0
0,1,1,1,1,0,75,2015,2,92000,92,0,0,0,0,0,0,0,0,1,0
1,1,1,1,0,1,75,2015,2,92000,92,0,0,0,0,0,1,0,0,0,0
1,1,1,1,1,1,75,2015,2,92000,92,0,0,0,0,0,0,0,1,0,0
0,1,1,1,1,1,64,2017,2,63000,63,1,0,0,0,0,0,0,0,0,0
1,1,1,1,1,0,64,2017,2,63000,63,0,1,0,0,0,0,0,0,0,0
0,1,1,1,1,1,64,2017,2,63000,63,0,0,1,0,0,0,0,0,0,0
1,1,1,1,1,1,64,2017,2,63000,63,0,0,0,0,1,0,0,0,0,0
0,1,1,1,1,1,42,2017,1,52000,52,1,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,42,2017,1,52000,52,0,0,1,0,0,0,0,0,0,0
1,1,1,1,0,1,42,2017,1,52000,52,0,0,0,1,0,0,0,0,0,0
0,1,1,1,0,1,118,2018,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,1,1,0,1,118,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,1,1,1,1,118,2018,0,0,0,0,0,0,0,1,0,0,0,0,0
0,1,1,1,1,0,118,2018,0,0,0,0,1,0,0,0,0,0,0,0,0
0,1,1,1,0,1,47,2018,2,47000,47,0,0,0,0,0,0,0,0,0,1
0,1,1,1,0,1,47,2018,2,47000,47,0,0,0,0,0,1,0,0,0,0
0,1,1,0,0,1,47,2018,2,47000,47,0,0,0,0,0,0,1,0,0,0
1,1,1,1,1,1,47,2018,2,47000,47,0,0,0,0,1,0,0,0,0,0
0,1,1,1,1,0,65,2016,1,73000,73,0,0,0,0,0,0,0,0,1,0
0,1,1,0,0,1,65,2016,1,73000,73,0,0,0,0,0,0,1,0,0,0
1,1,1,1,0,1,65,2016,1,73000,73,0,0,0,0,0,1,0,0,0,0
1,1,1,1,1,1,65,2016,1,73000,73,0,0,1,0,0,0,0,0,0,0
0,1,1,1,1,0,60,2015,2,69000,69,0,1,0,0,0,0,0,0,0,0
1,1,1,1,1,1,60,2015,2,69000,69,0,0,1,0,0,0,0,0,0,0
0,1,1,1,1,1,60,2015,2,69000,69,1,0,0,0,0,0,0,0,0,0
1,1,1,1,0,1,60,2015,2,69000,69,0,0,0,1,0,0,0,0,0,0
1,1,1,0,0,1,60,2015,2,69000,69,0,0,0,0,0,0,1,0,0,0
1,1,1,1,1,1,19,2018,2,52000,52,0,0,1,0,0,0,0,0,0,0
1,1,1,1,1,1,19,2018,2,52000,52,0,0,0,0,1,0,0,0,0,0
1,1,1,1,1,0,19,2018,2,52000,52,0,1,0,0,0,0,0,0,0,0
0,1,1,1,0,1,19,2018,2,52000,52,0,0,0,0,0,0,0,0,0,1
1,1,1,1,1,1,19,2018,2,52000,52,1,0,0,0,0,0,0,0,0,0
0,1,1,1,1,0,42,2016,2,63000,63,0,0,0,0,0,0,0,0,1,0
1,1,1,1,1,1,42,2016,2,63000,63,0,0,0,0,1,0,0,0,0,0
1,1,1,1,1,0,42,2016,2,63000,63,0,1,0,0,0,0,0,0,0,0
1,1,1,1,1,1,42,2016,2,63000,63,1,0,0,0,0,0,0,0,0,0
0,1,1,1,1,1,37,2017,2,69000,69,0,0,0,0,0,0,0,1,0,0
0,1,1,1,0,1,37,2017,2,69000,69,0,0,0,0,0,0,0,0,0,1
0,1,1,1,1,1,37,2017,2,69000,69,1,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,64,2018,1,45000,45,0,0,0,0,1,0,0,0,0,0
1,1,1,1,0,1,64,2018,1,45000,45,0,0,0,0,0,1,0,0,0,0
1,1,1,0,0,1,64,2018,1,45000,45,0,0,0,0,0,0,1,0,0,0
1,1,1,1,1,1,64,2018,1,45000,45,0,0,0,0,0,0,0,1,0,0
0,1,1,1,1,1,54,2017,2,70000,70,0,0,0,0,1,0,0,0,0,0
0,1,1,1,1,1,54,2017,2,70000,70,1,0,0,0,0,0,0,0,0,0
0,1,1,1,0,1,54,2017,2,70000,70,0,0,0,1,0,0,0,0,0,0
0,1,1,1,1,1,54,2017,2,70000,70,0,0,1,0,0,0,0,0,0,0
0,1,1,1,0,1,118,2017,0,0,0,0,0,0,0,0,1,0,0,0,0
1,1,1,1,1,1,118,2017,0,0,0,0,0,0,0,1,0,0,0,0,0
0,1,1,1,1,0,118,2017,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1,1,1,1,1,118,2017,0,0,0,0,0,1,0,0,0,0,0,0,0
0,1,1,1,0,1,75,2018,1,76000,76,0,0,0,0,0,1,0,0,0,0
1,1,1,1,1,1,75,2018,1,76000,76,1,0,0,0,0,0,0,0,0,0
1,1,1,0,0,1,75,2018,1,76000,76,0,0,0,0,0,0,1,0,0,0
0,1,1,1,1,1,75,2018,1,76000,76,0,0,1,0,0,0,0,0,0,0
1,1,1,1,1,1,75,2018,1,76000,76,0,0,0,0,0,0,0,1,0,0
0,1,1,1,0,1,75,2018,1,76000,76,0,0,0,0,0,0,0,0,0,1
0,1,1,1,0,1,59,2017,2,70000,70,0,0,0,0,0,0,0,0,0,1
1,1,1,1,1,1,59,2017,2,70000,70,0,0,1,0,0,0,0,0,0,0
0,1,1,1,0,1,59,2017,2,70000,70,0,0,0,1,0,0,0,0,0,0
1,1,1,1,0,1,43,2018,1,34000,34,0,0,0,0,0,1,0,0,0,0
0,1,1,1,1,1,43,2018,1,34000,34,1,0,0,0,0,0,0,0,0,0
0,1,1,1,0,1,43,2018,1,34000,34,0,0,0,0,0,0,0,0,0,1
1,1,1,1,1,1,43,2018,1,34000,34,0,0,0,0,0,0,0,1,0,0
0,1,1,1,1,1,43,2018,2,91000,91,0,0,1,0,0,0,0,0,0,0
0,1,1,1,0,1,43,2018,2,91000,91,0,0,0,1,0,0,0,0,0,0
0,1,1,1,0,1,43,2018,2,91000,91,0,0,0,0,0,0,0,0,0,1
1,1,1,1,0,1,84,2016,1,66000,66,0,0,0,1,0,0,0,0,0,0
1,1,1,1,1,0,84,2016,1,66000,66,0,1,0,0,0,0,0,0,0,0
1,1,1,0,0,1,84,2016,1,66000,66,0,0,0,0,0,0,1,0,0,0
1,1,1,1,1,1,84,2016,1,66000,66,0,0,1,0,0,0,0,0,0,0
1,1,1,0,0,1,92,2016,1,39000,39,0,0,0,0,0,0,1,0,0,0
1,1,1,1,1,1,92,2016,1,39000,39,0,0,1,0,0,0,0,0,0,0
1,1,1,1,1,1,92,2016,1,39000,39,0,0,0,0,1,0,0,0,0,0
0,1,1,1,1,0,68,2017,1,82000,82,0,0,0,0,0,0,0,0,1,0
0,1,1,1,1,1,68,2017,1,82000,82,0,0,0,0,1,0,0,0,0,0
1,1,1,1,1,0,68,2017,1,82000,82,0,1,0,0,0,0,0,0,0,0
1,1,1,1,1,1,68,2017,1,82000,82,1,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,68,2017,1,82000,82,0,0,0,0,0,0,0,1,0,0
1,1,1,0,0,1,39,2016,1,38000,38,0,0,0,0,0,0,1,0,0,0
1,1,1,1,0,1,39,2016,1,38000,38,0,0,0,0,0,1,0,0,0,0
1,1,1,1,1,1,39,2016,1,38000,38,0,0,0,0,0,0,0,1,0,0
0,1,1,1,0,1,39,2016,1,38000,38,0,0,0,0,0,0,0,0,0,1
1,1,1,1,1,1,39,2016,1,38000,38,0,0,0,0,1,0,0,0,0,0
1,1,1,1,1,1,76,2018,3,60000,60,1,0,0,0,0,0,0,0,0,0
0,1,1,1,0,1,76,2018,3,60000,60,0,0,0,0,0,0,0,0,0,1
1,1,1,1,1,1,76,2018,3,60000,60,0,0,0,0,1,0,0,0,0,0
0,1,1,1,1,0,76,2018,3,60000,60,0,0,0,0,0,0,0,0,1,0
1,1,1,1,1,0,51,2017,2,81000,81,0,1,0,0,0,0,0,0,0,0
0,1,1,1,1,0,51,2017,2,81000,81,0,0,0,0,0,0,0,0,1,0
1,1,1,1,0,1,51,2017,2,81000,81,0,0,0,1,0,0,0,0,0,0
1,1,1,1,1,1,51,2017,2,81000,81,1,0,0,0,0,0,0,0,0,0
0,1,1,1,1,1,26,2017,2,39000,39,0,0,0,0,0,0,0,1,0,0
0,1,1,1,0,1,26,2017,2,39000,39,0,0,0,0,0,1,0,0,0,0
0,1,1,1,1,1,26,2017,2,39000,39,1,0,0,0,0,0,0,0,0,0
0,1,1,1,0,1,26,2017,2,39000,39,0,0,0,0,0,0,0,0,0,1
0,1,1,1,1,1,26,2017,2,39000,39,0,0,0,0,1,0,0,0,0,0
1,1,1,1,1,1,90,2017,2,36000,36,0,0,0,0,1,0,0,0,0,0
1,1,1,1,1,1,90,2017,2,36000,36,0,0,0,0,0,0,0,1,0,0
1,1,1,1,0,1,90,2017,2,36000,36,0,0,0,1,0,0,0,0,0,0
0,1,1,1,1,0,90,2017,2,36000,36,0,0,0,0,0,0,0,0,1,0
1,1,1,1,1,1,39,2017,2,53000,53,0,0,0,0,1,0,0,0,0,0
1,1,1,0,0,1,39,2017,2,53000,53,0,0,0,0,0,0,1,0,0,0
1,1,1,1,0,1,39,2017,2,53000,53,0,0,0,1,0,0,0,0,0,0
1,1,1,1,0,1,77,2016,2,80000,80,0,0,0,0,0,1,0,0,0,0
0,1,1,1,0,1,77,2016,2,80000,80,0,0,0,0,0,0,0,0,0,1
1,1,1,1,1,1,77,2016,2,80000,80,0,0,0,0,0,0,0,1,0,0
1,1,1,1,1,1,67,2016,2,65000,65,0,0,1,0,0,0,0,0,0,0
1,1,1,0,0,1,67,2016,2,65000,65,0,0,0,0,0,0,1,0,0,0
1,1,1,1,0,1,67,2016,2,65000,65,0,0,0,1,0,0,0,0,0,0
1,1,1,1,1,0,49,2015,3,64000,64,0,1,0,0,0,0,0,0,0,0
0,1,1,1,1,0,49,2015,3,64000,64,0,0,0,0,0,0,0,0,1,0
1,1,1,1,0,1,49,2015,3,64000,64,0,0,0,1,0,0,0,0,0,0
1,1,1,1,0,1,49,2015,3,64000,64,0,0,0,0,0,1,0,0,0,0
0,1,1,1,1,0,118,2018,0,0,0,0,1,0,0,0,0,0,0,0,0
0,1,1,1,1,1,118,2018,0,0,0,0,0,0,0,0,0,0,1,0,0
0,1,1,1,1,1,118,2018,0,0,0,0,0,1,0,0,0,0,0,0,0
0,1,1,0,0,1,40,2017,1,69000,69,0,0,0,0,0,0,1,0,0,0
0,1,1,1,0,1,40,2017,1,69000,69,0,0,0,1,0,0,0,0,0,0
0,1,1,1,0,1,40,2017,1,69000,69,0,0,0,0,0,1,0,0,0,0
0,1,1,1,1,1,40,2017,1,69000,69,1,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,74,2016,2,106000,106,0,0,0,0,1,0,0,0,0,0
1,1,1,1,1,1,74,2016,2,106000,106,1,0,0,0,0,0,0,0,0,0
0,1,1,1,0,1,74,2016,2,106000,106,0,0,0,0,0,0,0,0,0,1
1,1,1,1,0,1,74,2016,2,106000,106,0,0,0,1,0,0,0,0,0,0
0,1,1,1,1,1,20,2017,1,43000,43,1,0,0,0,0,0,0,0,0,0
0,1,1,1,1,0,20,2017,1,43000,43,0,1,0,0,0,0,0,0,0,0
0,1,1,1,1,1,20,2017,1,43000,43,0,0,0,0,0,0,0,1,0,0
0,1,1,1,1,1,20,2017,1,43000,43,0,0,1,0,0,0,0,0,0,0
0,1,1,1,0,1,20,2017,1,43000,43,0,0,0,0,0,0,0,0,0,1
1,1,1,1,1,1,53,2017,2,50000,50,0,0,1,0,0,0,0,0,0,0
0,1,1,1,0,1,53,2017,2,50000,50,0,0,0,0,0,1,0,0,0,0
1,1,1,1,1,0,53,2017,2,50000,50,0,1,0,0,0,0,0,0,0,0
1,1,1,1,1,1,53,2017,2,50000,50,1,0,0,0,0,0,0,0,0,0
0,1,1,1,0,1,118,2016,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,1,1,1,1,118,2016,0,0,0,0,0,0,0,0,0,0,1,0,0
0,1,1,1,0,1,118,2016,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,1,1,1,0,118,2016,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,1,1,1,1,118,2016,0,0,0,0,0,1,0,0,0,0,0,0,0
0,1,1,1,1,1,118,2017,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1,1,1,1,1,118,2017,0,0,0,0,0,0,0,1,0,0,0,0,0
0,1,1,1,0,1,118,2017,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,1,1,1,0,118,2017,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1,1,1,1,0,22,2017,1,70000,70,0,1,0,0,0,0,0,0,0,0
1,1,1,1,1,1,22,2017,1,70000,70,0,0,0,0,1,0,0,0,0,0
1,1,1,1,0,1,22,2017,1,70000,70,0,0,0,1,0,0,0,0,0,0
1,1,1,1,1,1,22,2017,1,70000,70,1,0,0,0,0,0,0,0,0,0
0,1,1,1,1,1,68,2016,2,30000,30,0,0,1,0,0,0,0,0,0,0
0,1,1,1,1,0,68,2016,2,30000,30,0,0,0,0,0,0,0,0,1,0
0,1,1,1,1,1,68,2016,2,30000,30,1,0,0,0,0,0,0,0,0,0
0,1,1,1,0,1,68,2016,2,30000,30,0,0,0,1,0,0,0,0,0,0
0,1,1,1,0,1,68,2016,2,30000,30,0,0,0,0,0,0,0,0,0,1
0,1,1,1,1,1,65,2017,2,31000,31,1,0,0,0,0,0,0,0,0,0
0,1,1,1,1,1,65,2017,2,31000,31,0,0,0,0,0,0,0,1,0,0
0,1,1,1,1,0,60,2018,2,44000,44,0,0,0,0,0,0,0,0,1,0
1,1,1,1,0,1,60,2018,2,44000,44,0,0,0,1,0,0,0,0,0,0
1,1,1,1,1,1,60,2018,2,44000,44,0,0,0,0,0,0,0,1,0,0
1,1,1,1,1,0,60,2018,2,44000,44,0,1,0,0,0,0,0,0,0,0
0,1,1,1,1,1,26,2017,2,59000,59,1,0,0,0,0,0,0,0,0,0
0,1,1,1,1,0,26,2017,2,59000,59,0,1,0,0,0,0,0,0,0,0
0,1,1,1,1,0,26,2017,2,59000,59,0,0,0,0,0,0,0,0,1,0
0,1,1,0,0,1,26,2017,2,59000,59,0,0,0,0,0,0,1,0,0,0
0,1,1,1,1,1,25,2018,2,55000,55,0,0,0,0,0,0,0,1,0,0
1,1,1,0,0,1,25,2018,2,55000,55,0,0,0,0,0,0,1,0,0,0
1,1,1,1,1,1,25,2018,2,55000,55,0,0,0,0,1,0,0,0,0,0
1,1,1,1,1,1,25,2018,2,55000,55,1,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,53,2018,2,37000,37,1,0,0,0,0,0,0,0,0,0
1,1,1,1,1,0,53,2018,2,37000,37,0,1,0,0,0,0,0,0,0,0
0,1,1,1,0,1,53,2018,2,37000,37,0,0,0,0,0,1,0,0,0,0
1,1,1,1,1,1,91,2016,1,102000,102,1,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,91,2016,1,102000,102,0,0,0,0,1,0,0,0,0,0
1,1,1,1,0,1,91,2016,1,102000,102,0,0,0,1,0,0,0,0,0,0
0,1,1,1,1,0,75,2017,1,54000,54,0,0,0,0,0,0,0,0,1,0
1,1,1,1,0,1,75,2017,1,54000,54,0,0,0,1,0,0,0,0,0,0
1,1,1,1,1,1,75,2017,1,54000,54,0,0,1,0,0,0,0,0,0,0
1,1,1,1,0,1,75,2017,1,54000,54,0,0,0,0,0,1,0,0,0,0
0,1,1,1,0,1,75,2017,1,54000,54,0,0,0,0,0,0,0,0,0,1
0,1,1,1,1,1,118,2017,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1,1,1,0,1,118,2017,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,1,1,1,1,118,2017,0,0,0,0,0,0,0,1,0,0,0,0,0
0,1,1,1,1,1,32,2018,2,54000,54,1,0,0,0,0,0,0,0,0,0
0,1,1,1,0,1,32,2018,2,54000,54,0,0,0,1,0,0,0,0,0,0
0,1,1,0,0,1,118,2016,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1,1,1,0,1,118,2016,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,1,1,1,0,118,2016,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,1,1,0,1,118,2016,0,0,0,0,0,0,1,0,0,0,0,0,0
1,1,1,1,1,1,27,2014,1,39000,39,0,0,0,0,1,0,0,0,0,0
0,1,1,1,1,1,27,2014,1,39000,39,1,0,0,0,0,0,0,0,0,0
0,1,1,1,1,0,27,2014,1,39000,39,0,1,0,0,0,0,0,0,0,0
0,1,1,1,1,1,27,2014,1,39000,39,0,0,1,0,0,0,0,0,0,0
0,1,1,1,0,1,27,2014,1,39000,39,0,0,0,1,0,0,0,0,0,0
0,1,1,1,1,0,27,2014,1,39000,39,0,0,0,0,0,0,0,0,1,0
1,1,1,1,1,1,55,2018,2,57000,57,0,0,0,0,1,0,0,0,0,0
1,1,1,1,0,1,55,2018,2,57000,57,0,0,0,0,0,1,0,0,0,0
0,1,1,1,1,0,55,2018,2,57000,57,0,1,0,0,0,0,0,0,0,0
0,1,1,1,0,1,55,2018,2,57000,57,0,0,0,0,0,0,0,0,0,1
0,1,1,1,0,1,66,2016,2,77000,77,0,0,0,0,0,0,0,0,0,1
1,1,1,1,1,1,66,2016,2,77000,77,1,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,66,2016,2,77000,77,0,0,1,0,0,0,0,0,0,0
